state,year,drug_arrests,drug_treatment_admissions,population,poverty_rate,median_income,unemployment_rate,pct_white,pct_black,pct_hispanic,marijuana_legal,republican_gov,overdose_deaths,incarceration_rate,gov_streak,pres_vote_rep,senate_rep_pct,house_rep_pct,gov_leg_alignment,align_unified_dem,align_div_rep_gov,align_div_dem_gov,arrest_rate,treatment_rate,overdose_death_rate,criminalization_index,cj_referral_pct,mat_pct,dual_dx_pct,same_day_pct,opioid_pct,meth_pct,residential_pct,repeat_tx_pct,facilities_per_100k,beds_per_100k,public_facility_pct,private_fp_pct,medicaid_pct,capacity_utilization
New Jersey,2017,63725.0,69028.0,8960161,0.1068138860374255,76475,0.069464477052615,0.560660238136346,0.126822163128542,0.196929497137384,0.0,1.0,2621,322.31854749454726,7.0,41.4,0.4,0.35,div_rep_gov,0.0,1.0,0.0,711.2037384149683,770.3879428059385,29.251706526255496,0.9231761024511792,50.902685504614,29.35892393612837,55.06072874493927,23.587067053821933,58.51631613579315,1.1868496088514122,58.96717276338557,72.44486282947821,3.805735187124428,2.3660289139893806,4.69208211143695,51.31964809384164,49.8533724340176,313.20754716981133
New Jersey,2018,56467.0,74009.0,8881845,0.1038298192912903,79363,0.0608619093651048,0.5584430937491028,0.1271421647191546,0.1990599926028882,0.0,0.0,2857,318.3114401743167,-2.0,41.4,0.375,0.325,unified_dem,1.0,0.0,0.0,635.7575481220399,833.2615577056343,32.16674013113266,0.7629747733383777,47.7697130401564,35.73308430257238,57.82552054086836,24.198497394129458,57.84736251402918,1.7452300785634116,60.56228956228957,73.8463789978498,4.098247605086556,0.0,4.945054945054945,48.9010989010989,53.71900826446281,
New Jersey,2019,55952.0,79429.0,8878503,0.0998232064911887,82545,0.0550322622327499,0.553739746441489,0.1267714838864164,0.2021439875618671,0.0,0.0,2774,305.7784454206092,-3.0,41.4,0.35,0.325,unified_dem,1.0,0.0,0.0,630.1963292685715,894.6215369865844,31.24400588702848,0.7044278538065442,42.96593882891724,51.103572844618704,62.914076558154754,27.687931901960177,56.434905197777056,2.5457665903890163,62.93825596600197,75.07295943967151,4.122316566204911,1.9823161629837824,4.918032786885246,48.36065573770492,51.91256830601093,260.9756097560976
New Jersey,2020,37799.0,64472.0,8885418,0.0967092168369408,85245,0.0577168999805908,0.5468293106750859,0.126176843903123,0.2042760396865966,0.0,0.0,2817,211.17912845731755,-4.0,41.4,0.375,0.35,unified_dem,1.0,0.0,0.0,425.40485996269393,725.593326053991,31.703629474719143,0.5862855192951979,36.019234114460374,85.84330095528618,61.30420879147911,49.93203331603272,55.69142660505359,3.431324353554223,64.98869334382067,76.55475855949123,4.2654155381322525,1.7669399458753656,4.485488126649076,46.17414248021108,48.67724867724868,275.0
New Jersey,2021,1764.0,66694.0,9234024,0.0975764953397877,89703,0.0621754865815459,0.5378848917871558,0.125494583943035,0.2084143381043844,1.0,0.0,3009,206.67309855295773,-5.0,41.3,0.375,0.35,unified_dem,1.0,0.0,0.0,19.103264189046943,722.263663165701,32.58601017281307,0.0264491558461031,30.97084439476503,99.89475325485304,59.642255017436895,76.05700712589073,53.30856476941005,3.837588987988785,66.72512663120608,71.71281576969767,4.7541570175689385,35.065969072638325,4.10958904109589,47.26027397260274,50.57208237986271,5932.35294117647
New Jersey,2022,9609.0,62917.0,9249063,0.096814024537964,97126,0.0623241449168377,0.5298282647658471,0.1240958138137885,0.21228344968566,1.0,0.0,2945,210.4316367348432,-6.0,41.3,0.4,0.425,unified_dem,1.0,0.0,0.0,103.89160501988148,680.2526915429163,31.841063251488286,0.1527250186753977,27.076364331453696,99.8720665254068,58.930823596601854,81.58477732405667,51.1758411603852,3.770063012721436,67.22981809535132,68.6884129809013,4.6923672160088,39.17153553824858,3.233256351039261,45.72748267898383,51.27020785219399,5832.258064516129
New Mexico,2015,7796.0,2075.0,2084117,0.2100923971840951,44963,0.0913079595149765,0.3920355718992743,0.0182720068019213,0.4735684225021915,0.0,1.0,496,524.7296578620812,5.0,42.8,0.4047619047619047,0.5285714285714286,div_rep_gov,0.0,1.0,0.0,374.0672908478747,99.56254855173678,23.799047750198284,3.75710843373494,60.03296250515039,23.483226266952176,23.894020418084587,88.22188449848024,24.75848124017075,6.784992136598516,31.408672208492472,66.6403162055336,7.533166324155506,-24.13492140796318,22.92993630573249,44.5859872611465,57.961783439490446,292.30769230769226
New Mexico,2016,7893.0,2028.0,2082669,0.2090161967547724,45674,0.0839993087583831,0.3868127868614744,0.0179183538046612,0.4781513529034138,0.0,1.0,494,522.2440430497868,6.0,42.8,0.4047619047619047,0.5285714285714286,div_rep_gov,0.0,1.0,0.0,378.9848506891877,97.37505095624893,23.71956369447089,3.8920118343195274,58.3502024291498,30.127462340672075,17.980490377010284,78.95362663495838,28.806476886915643,11.674066335857926,32.25385218072604,68.25469537333943,7.298327290606428,0.0,23.684210526315788,44.07894736842105,57.615894039735096,
New Mexico,2017,2734.0,2984.0,2084828,0.2056332611835435,46718,0.0766118261386537,0.3816756106498953,0.0178849286367988,0.4816239037464961,0.0,1.0,494,540.7904340445268,7.0,40.0,0.3809523809523809,0.4571428571428571,div_rep_gov,0.0,1.0,0.0,131.1379164132485,143.12931330546212,23.69500025901417,0.9162198391420912,44.87212606561612,37.28192978677579,58.47615815374173,68.87150837988827,27.94801861062089,13.332263757420185,38.95395475693888,92.22692945293792,6.427388734226517,2.638107316287003,23.88059701492537,43.28358208955223,55.223880597014926,265.2173913043478
New Mexico,2018,5715.0,5357.0,2092434,0.2001062971297336,48059,0.0711767853536352,0.3767421099064534,0.0181683149862791,0.485439923075232,0.0,1.0,525,524.0957298498984,8.0,40.0,0.3809523809523809,0.4571428571428571,div_rep_gov,0.0,1.0,0.0,273.1268943249823,256.0176330531811,25.09039711646819,1.0668284487586337,38.018545632015616,48.164054112089325,79.36620341683633,74.31637244721357,30.22723269332394,14.074335036110622,38.03064999119253,93.12056737588652,6.690772564391517,0.0,20.714285714285715,45.0,58.57142857142858,
